timestamp,entity_id,signal,trend,phase_sin,phase_cos
2024-01-01T00:00:00Z,fourier-demo,-0.884256177139,0.000000000000,0.000000000000,1.000000000000
2024-01-01T00:01:00Z,fourier-demo,-0.780672880799,0.000150000000,0.001535104530,0.999998821726
2024-01-01T00:02:00Z,fourier-demo,-0.690336761956,0.000300000000,0.003070205442,0.999995286908
2024-01-01T00:03:00Z,fourier-demo,-0.619041415259,0.000450000000,0.004605299118,0.999989395554
2024-01-01T00:04:00Z,fourier-demo,-0.571692607102,0.000600000000,0.006140381943,0.999981147677
2024-01-01T00:05:00Z,fourier-demo,-0.552071982101,0.000750000000,0.007675450297,0.999970543298
2024-01-01T00:06:00Z,fourier-demo,-0.562647673970,0.000900000000,0.009210500564,0.999957582440
2024-01-01T00:07:00Z,fourier-demo,-0.604440287222,0.001050000000,0.010745529125,0.999942265135
2024-01-01T00:08:00Z,fourier-demo,-0.676950427888,0.001200000000,0.012280532365,0.999924591419
2024-01-01T00:09:00Z,fourier-demo,-0.778151407087,0.001350000000,0.013815506664,0.999904561334
2024-01-01T00:10:00Z,fourier-demo,-0.904548025771,0.001500000000,0.015350448407,0.999882174925
2024-01-01T00:11:00Z,fourier-demo,-1.051299584506,0.001650000000,0.016885353976,0.999857432248
2024-01-01T00:12:00Z,fourier-demo,-1.212402562772,0.001800000000,0.018420219753,0.999830333359
2024-01-01T00:13:00Z,fourier-demo,-1.380925889828,0.001950000000,0.019955042123,0.999800878322
2024-01-01T00:14:00Z,fourier-demo,-1.549289488348,0.002100000000,0.021489817467,0.999769067208
2024-01-01T00:15:00Z,fourier-demo,-1.709574906078,0.002250000000,0.023024542170,0.999734900090
2024-01-01T00:16:00Z,fourier-demo,-1.853855437825,0.002400000000,0.024559212614,0.999698377050
2024-01-01T00:17:00Z,fourier-demo,-1.974532239780,0.002550000000,0.026093825183,0.999659498173
2024-01-01T00:18:00Z,fourier-demo,-2.064662589205,0.002700000000,0.027628376261,0.999618263551
2024-01-01T00:19:00Z,fourier-demo,-2.118266661070,0.002850000000,0.029162862232,0.999574673282
2024-01-01T00:20:00Z,fourier-demo,-2.130599972228,0.003000000000,0.030697279479,0.999528727467
2024-01-01T00:21:00Z,fourier-demo,-2.098379953144,0.003150000000,0.032231624386,0.999480426216
2024-01-01T00:22:00Z,fourier-demo,-2.019956895150,0.003300000000,0.033765893337,0.999429769642
2024-01-01T00:23:00Z,fourier-demo,-1.895421716211,0.003450000000,0.035300082718,0.999376757865
2024-01-01T00:24:00Z,fourier-demo,-1.726645501928,0.003600000000,0.036834188913,0.999321391008
2024-01-01T00:25:00Z,fourier-demo,-1.517248509347,0.003750000000,0.038368208306,0.999263669204
2024-01-01T00:26:00Z,fourier-demo,-1.272499158610,0.003900000000,0.039902137283,0.999203592588
2024-01-01T00:27:00Z,fourier-demo,-0.999146366249,0.004050000000,0.041435972228,0.999141161301
2024-01-01T00:28:00Z,fourier-demo,-0.705191279039,0.004200000000,0.042969709527,0.999076375490
2024-01-01T00:29:00Z,fourier-demo,-0.399606938457,0.004350000000,0.044503345567,0.999009235309
2024-01-01T00:30:00Z,fourier-demo,-0.092016542131,0.004500000000,0.046036876732,0.998939740916
2024-01-01T00:31:00Z,fourier-demo,0.207657317337,0.004650000000,0.047570299409,0.998867892473
2024-01-01T00:32:00Z,fourier-demo,0.489558834514,0.004800000000,0.049103609984,0.998793690152
2024-01-01T00:33:00Z,fourier-demo,0.744266314519,0.004950000000,0.050636804844,0.998717134125
2024-01-01T00:34:00Z,fourier-demo,0.963146251613,0.005100000000,0.052169880377,0.998638224575
2024-01-01T00:35:00Z,fourier-demo,1.138680247725,0.005250000000,0.053702832968,0.998556961686
2024-01-01T00:36:00Z,fourier-demo,1.264751885378,0.005400000000,0.055235659006,0.998473345650
2024-01-01T00:37:00Z,fourier-demo,1.336882217483,0.005550000000,0.056768354879,0.998387376665
2024-01-01T00:38:00Z,fourier-demo,1.352404540842,0.005700000000,0.058300916975,0.998299054933
2024-01-01T00:39:00Z,fourier-demo,1.310571500655,0.005850000000,0.059833341681,0.998208380662
2024-01-01T00:40:00Z,fourier-demo,1.212590234163,0.006000000000,0.061365625388,0.998115354065
2024-01-01T00:41:00Z,fourier-demo,1.061584095814,0.006150000000,0.062897764483,0.998019975363
2024-01-01T00:42:00Z,fourier-demo,0.862482399813,0.006300000000,0.064429755357,0.997922244779
2024-01-01T00:43:00Z,fourier-demo,0.621842452241,0.006450000000,0.065961594399,0.997822162544
2024-01-01T00:44:00Z,fourier-demo,0.347610809755,0.006600000000,0.067493278000,0.997719728894
2024-01-01T00:45:00Z,fourier-demo,0.048833088189,0.006750000000,0.069024802550,0.997614944071
2024-01-01T00:46:00Z,fourier-demo,-0.264676343955,0.006900000000,0.070556164439,0.997507808320
2024-01-01T00:47:00Z,fourier-demo,-0.582691895592,0.007050000000,0.072087360059,0.997398321895
2024-01-01T00:48:00Z,fourier-demo,-0.894947576147,0.007200000000,0.073618385802,0.997286485054
2024-01-01T00:49:00Z,fourier-demo,-1.191506700578,0.007350000000,0.075149238060,0.997172298060
2024-01-01T00:50:00Z,fourier-demo,-1.463116162005,0.007500000000,0.076679913225,0.997055761183
2024-01-01T00:51:00Z,fourier-demo,-1.701531626510,0.007650000000,0.078210407690,0.996936874696
2024-01-01T00:52:00Z,fourier-demo,-1.899801217912,0.007800000000,0.079740717849,0.996815638881
2024-01-01T00:53:00Z,fourier-demo,-2.052496967514,0.007950000000,0.081270840095,0.996692054022
2024-01-01T00:54:00Z,fourier-demo,-2.155885435162,0.008100000000,0.082800770823,0.996566120411
2024-01-01T00:55:00Z,fourier-demo,-2.208031376110,0.008250000000,0.084330506426,0.996437838345
2024-01-01T00:56:00Z,fourier-demo,-2.208831032489,0.008400000000,0.085860043301,0.996307208126
2024-01-01T00:57:00Z,fourier-demo,-2.159974458593,0.008550000000,0.087389377842,0.996174230062
2024-01-01T00:58:00Z,fourier-demo,-2.064839130597,0.008700000000,0.088918506446,0.996038904467
2024-01-01T00:59:00Z,fourier-demo,-1.928319828486,0.008850000000,0.090447425510,0.995901231658
2024-01-01T01:00:00Z,fourier-demo,-1.756602300180,0.009000000000,0.091976131430,0.995761211962
2024-01-01T01:01:00Z,fourier-demo,-1.556890423242,0.009150000000,0.093504620603,0.995618845706
2024-01-01T01:02:00Z,fourier-demo,-1.337098379517,0.009300000000,0.095032889429,0.995474133228
2024-01-01T01:03:00Z,fourier-demo,-1.105520680667,0.009450000000,0.096560934305,0.995327074868
2024-01-01T01:04:00Z,fourier-demo,-0.870493675578,0.009600000000,0.098088751631,0.995177670973
2024-01-01T01:05:00Z,fourier-demo,-0.640062403455,0.009750000000,0.099616337806,0.995025921895
2024-01-01T01:06:00Z,fourier-demo,-0.421666321563,0.009900000000,0.101143689231,0.994871827990
2024-01-01T01:07:00Z,fourier-demo,-0.221856549751,0.010050000000,0.102670802305,0.994715389624
2024-01-01T01:08:00Z,fourier-demo,-0.046055873272,0.010200000000,0.104197673431,0.994556607163
2024-01-01T01:09:00Z,fourier-demo,0.101629109699,0.010350000000,0.105724299010,0.994395480983
2024-01-01T01:10:00Z,fourier-demo,0.218536541351,0.010500000000,0.107250675445,0.994232011462
2024-01-01T01:11:00Z,fourier-demo,0.303513919543,0.010650000000,0.108776799139,0.994066198987
2024-01-01T01:12:00Z,fourier-demo,0.356916831273,0.010800000000,0.110302666494,0.993898043948
2024-01-01T01:13:00Z,fourier-demo,0.380542623102,0.010950000000,0.111828273917,0.993727546741
2024-01-01T01:14:00Z,fourier-demo,0.377502543389,0.011100000000,0.113353617811,0.993554707769
2024-01-01T01:15:00Z,fourier-demo,0.352038448646,0.011250000000,0.114878694581,0.993379527437
2024-01-01T01:16:00Z,fourier-demo,0.309292459833,0.011400000000,0.116403500635,0.993202006160
2024-01-01T01:17:00Z,fourier-demo,0.255039889753,0.011550000000,0.117928032378,0.993022144355
2024-01-01T01:18:00Z,fourier-demo,0.195397260440,0.011700000000,0.119452286218,0.992839942447
2024-01-01T01:19:00Z,fourier-demo,0.136518228493,0.011850000000,0.120976258564,0.992655400864
